aggregate_type,tablas_legacy,oracle_table,oracle_col,sugerencia_legacy_col,mapeo_final
agendaMailAfiliadoType,fctbagen_mail,AGENDAMAILAFILIADO_TYPE,CODIGOEMPRESA,,
agendaMailAfiliadoType,fctbagen_mail,AGENDAMAILAFILIADO_TYPE,CODIGOCEDU,,
agendaMailAfiliadoType,fctbagen_mail,AGENDAMAILAFILIADO_TYPE,SECUENCIAREGISTRO,,
agendaMailAfiliadoType,fctbagen_mail,AGENDAMAILAFILIADO_TYPE,DESCRIPCIONMAIL,,
agendaMailAfiliadoType,fctbagen_mail,AGENDAMAILAFILIADO_TYPE,INDICADORPRIN,,
agendaMailAfiliadoType,fctbagen_mail,AGENDAMAILAFILIADO_TYPE,USUARIOINGRESA,,
agendaMailAfiliadoType,fctbagen_mail,AGENDAMAILAFILIADO_TYPE,FECHAINGRESO,,
agendaMailAfiliadoType,fctbagen_mail,AGENDAMAILAFILIADO_TYPE,USUARIOMODIFICA,,
agendaMailAfiliadoType,fctbagen_mail,AGENDAMAILAFILIADO_TYPE,FECHAMODIFICACION,,
agendaMailAfiliadoType,fctbagen_mail,AGENDAMAILAFILIADO_TYPE,CODIGOUSUELIM,,
agendaMailAfiliadoType,fctbagen_mail,AGENDAMAILAFILIADO_TYPE,FECHAELIMINACION,,
agendaMailAfiliadoType,fctbagen_mail,AGENDAMAILAFILIADO_TYPE,ESTADOREGISTRO,,
areaLaboralParticipeType,fctbarea_lbrl,AREALABORALPARTICIPE_TYPE,CODIGOAREALABORAL,,
areaLaboralParticipeType,fctbarea_lbrl,AREALABORALPARTICIPE_TYPE,DESCRIPCIONAREALABORAL,,
areaLaboralParticipeType,fctbarea_lbrl,AREALABORALPARTICIPE_TYPE,ESTADOREGISTRO,,
auditoriaAfiliadoType,"cttbafil_audi,cttbtabl_afil,fctbaudi_actu_afil,fctbaudi_movi,sfct_afiliado_auditor,sfct_motivo_mant_afiliados",AUDITORIAAFILIADO_TYPE,CODIGOTIPOIDENTIFICACION,,
auditoriaAfiliadoType,"cttbafil_audi,cttbtabl_afil,fctbaudi_actu_afil,fctbaudi_movi,sfct_afiliado_auditor,sfct_motivo_mant_afiliados",AUDITORIAAFILIADO_TYPE,IDENTIFICACION,,
auditoriaAfiliadoType,"cttbafil_audi,cttbtabl_afil,fctbaudi_actu_afil,fctbaudi_movi,sfct_afiliado_auditor,sfct_motivo_mant_afiliados",AUDITORIAAFILIADO_TYPE,SECUENCIAAUDITORIA,,
auditoriaAfiliadoType,"cttbafil_audi,cttbtabl_afil,fctbaudi_actu_afil,fctbaudi_movi,sfct_afiliado_auditor,sfct_motivo_mant_afiliados",AUDITORIAAFILIADO_TYPE,FECHAMODIFICACION,,
auditoriaAfiliadoType,"cttbafil_audi,cttbtabl_afil,fctbaudi_actu_afil,fctbaudi_movi,sfct_afiliado_auditor,sfct_motivo_mant_afiliados",AUDITORIAAFILIADO_TYPE,CAMPOMODIFICADO,,
auditoriaAfiliadoType,"cttbafil_audi,cttbtabl_afil,fctbaudi_actu_afil,fctbaudi_movi,sfct_afiliado_auditor,sfct_motivo_mant_afiliados",AUDITORIAAFILIADO_TYPE,VALORANTERIOR,,
auditoriaAfiliadoType,"cttbafil_audi,cttbtabl_afil,fctbaudi_actu_afil,fctbaudi_movi,sfct_afiliado_auditor,sfct_motivo_mant_afiliados",AUDITORIAAFILIADO_TYPE,VALORNUEVO,,
auditoriaAfiliadoType,"cttbafil_audi,cttbtabl_afil,fctbaudi_actu_afil,fctbaudi_movi,sfct_afiliado_auditor,sfct_motivo_mant_afiliados",AUDITORIAAFILIADO_TYPE,CODIGOUSUARIO,,
auditoriaAfiliadoType,"cttbafil_audi,cttbtabl_afil,fctbaudi_actu_afil,fctbaudi_movi,sfct_afiliado_auditor,sfct_motivo_mant_afiliados",AUDITORIAAFILIADO_TYPE,TIPOOPERACION,,
auditoriaAfiliadoType,"cttbafil_audi,cttbtabl_afil,fctbaudi_actu_afil,fctbaudi_movi,sfct_afiliado_auditor,sfct_motivo_mant_afiliados",AUDITORIAAFILIADO_TYPE,ORIGENMODIFICACION,,
auditoriaAfiliadoType,"cttbafil_audi,cttbtabl_afil,fctbaudi_actu_afil,fctbaudi_movi,sfct_afiliado_auditor,sfct_motivo_mant_afiliados",AUDITORIAAFILIADO_TYPE,ESTADO,ce_estado,
auditoriaAfiliadoType,"cttbafil_audi,cttbtabl_afil,fctbaudi_actu_afil,fctbaudi_movi,sfct_afiliado_auditor,sfct_motivo_mant_afiliados",AUDITORIAAFILIADO_TYPE,CODIGOCUENTA,,
auditoriaAfiliadoType,"cttbafil_audi,cttbtabl_afil,fctbaudi_actu_afil,fctbaudi_movi,sfct_afiliado_auditor,sfct_motivo_mant_afiliados",AUDITORIAAFILIADO_TYPE,TIPOIDENTIFICACION,,
auditoriaAfiliadoType,"cttbafil_audi,cttbtabl_afil,fctbaudi_actu_afil,fctbaudi_movi,sfct_afiliado_auditor,sfct_motivo_mant_afiliados",AUDITORIAAFILIADO_TYPE,RELACIONPRODUCTO,,
auditoriaAfiliadoType,"cttbafil_audi,cttbtabl_afil,fctbaudi_actu_afil,fctbaudi_movi,sfct_afiliado_auditor,sfct_motivo_mant_afiliados",AUDITORIAAFILIADO_TYPE,CODIGOEMPRESA,,
auditoriaAfiliadoType,"cttbafil_audi,cttbtabl_afil,fctbaudi_actu_afil,fctbaudi_movi,sfct_afiliado_auditor,sfct_motivo_mant_afiliados",AUDITORIAAFILIADO_TYPE,SECUENCIAACTUALIZACION,,
auditoriaAfiliadoType,"cttbafil_audi,cttbtabl_afil,fctbaudi_actu_afil,fctbaudi_movi,sfct_afiliado_auditor,sfct_motivo_mant_afiliados",AUDITORIAAFILIADO_TYPE,NUMEROCEDULARECIBECOREO,,
auditoriaAfiliadoType,"cttbafil_audi,cttbtabl_afil,fctbaudi_actu_afil,fctbaudi_movi,sfct_afiliado_auditor,sfct_motivo_mant_afiliados",AUDITORIAAFILIADO_TYPE,NUMEROTELEFONOCONVENCIONAL,,
auditoriaAfiliadoType,"cttbafil_audi,cttbtabl_afil,fctbaudi_actu_afil,fctbaudi_movi,sfct_afiliado_auditor,sfct_motivo_mant_afiliados",AUDITORIAAFILIADO_TYPE,NUMEROTELEFONOCELULAR,,
auditoriaAfiliadoType,"cttbafil_audi,cttbtabl_afil,fctbaudi_actu_afil,fctbaudi_movi,sfct_afiliado_auditor,sfct_motivo_mant_afiliados",AUDITORIAAFILIADO_TYPE,DIRECCIONPATRONO,,
auditoriaAfiliadoType,"cttbafil_audi,cttbtabl_afil,fctbaudi_actu_afil,fctbaudi_movi,sfct_afiliado_auditor,sfct_motivo_mant_afiliados",AUDITORIAAFILIADO_TYPE,DESCRIPCIONINSTITUCION,,
auditoriaAfiliadoType,"cttbafil_audi,cttbtabl_afil,fctbaudi_actu_afil,fctbaudi_movi,sfct_afiliado_auditor,sfct_motivo_mant_afiliados",AUDITORIAAFILIADO_TYPE,USUARIOINGRESA,,
auditoriaAfiliadoType,"cttbafil_audi,cttbtabl_afil,fctbaudi_actu_afil,fctbaudi_movi,sfct_afiliado_auditor,sfct_motivo_mant_afiliados",AUDITORIAAFILIADO_TYPE,FECHACREACION,,
auditoriaAfiliadoType,"cttbafil_audi,cttbtabl_afil,fctbaudi_actu_afil,fctbaudi_movi,sfct_afiliado_auditor,sfct_motivo_mant_afiliados",AUDITORIAAFILIADO_TYPE,HORAINGRESO,,
auditoriaAfiliadoType,"cttbafil_audi,cttbtabl_afil,fctbaudi_actu_afil,fctbaudi_movi,sfct_afiliado_auditor,sfct_motivo_mant_afiliados",AUDITORIAAFILIADO_TYPE,CODIGOCAMPOAMODIFICAR,,
auditoriaAfiliadoType,"cttbafil_audi,cttbtabl_afil,fctbaudi_actu_afil,fctbaudi_movi,sfct_afiliado_auditor,sfct_motivo_mant_afiliados",AUDITORIAAFILIADO_TYPE,NOMBRECAMPOAMODIFICAR,,
auditoriaAfiliadoType,"cttbafil_audi,cttbtabl_afil,fctbaudi_actu_afil,fctbaudi_movi,sfct_afiliado_auditor,sfct_motivo_mant_afiliados",AUDITORIAAFILIADO_TYPE,DESCRIPCIONCAMPOAMODIFICAR,,
auditoriaAfiliadoType,"cttbafil_audi,cttbtabl_afil,fctbaudi_actu_afil,fctbaudi_movi,sfct_afiliado_auditor,sfct_motivo_mant_afiliados",AUDITORIAAFILIADO_TYPE,HORACREACION,,
auditoriaAfiliadoType,"cttbafil_audi,cttbtabl_afil,fctbaudi_actu_afil,fctbaudi_movi,sfct_afiliado_auditor,sfct_motivo_mant_afiliados",AUDITORIAAFILIADO_TYPE,DESCRIPCIONADICIONAL,,
auditoriaAfiliadoType,"cttbafil_audi,cttbtabl_afil,fctbaudi_actu_afil,fctbaudi_movi,sfct_afiliado_auditor,sfct_motivo_mant_afiliados",AUDITORIAAFILIADO_TYPE,CODIGOMOTIVOMANTENIMIENTO,,
auditoriaAfiliadoType,"cttbafil_audi,cttbtabl_afil,fctbaudi_actu_afil,fctbaudi_movi,sfct_afiliado_auditor,sfct_motivo_mant_afiliados",AUDITORIAAFILIADO_TYPE,NUMEROTRANSACCION,,
auditoriaAfiliadoType,"cttbafil_audi,cttbtabl_afil,fctbaudi_actu_afil,fctbaudi_movi,sfct_afiliado_auditor,sfct_motivo_mant_afiliados",AUDITORIAAFILIADO_TYPE,CODIGOTRANSACCIONUTILIZADA,,
auditoriaAfiliadoType,"cttbafil_audi,cttbtabl_afil,fctbaudi_actu_afil,fctbaudi_movi,sfct_afiliado_auditor,sfct_motivo_mant_afiliados",AUDITORIAAFILIADO_TYPE,HORAGENERACIONREGISTRO,,
auditoriaAfiliadoType,"cttbafil_audi,cttbtabl_afil,fctbaudi_actu_afil,fctbaudi_movi,sfct_afiliado_auditor,sfct_motivo_mant_afiliados",AUDITORIAAFILIADO_TYPE,INDICADORCONTRATOCESANTIA,,
auditoriaAfiliadoType,"cttbafil_audi,cttbtabl_afil,fctbaudi_actu_afil,fctbaudi_movi,sfct_afiliado_auditor,sfct_motivo_mant_afiliados",AUDITORIAAFILIADO_TYPE,NIVELAPORTE,ci_nivelaporte,
auditoriaAfiliadoType,"cttbafil_audi,cttbtabl_afil,fctbaudi_actu_afil,fctbaudi_movi,sfct_afiliado_auditor,sfct_motivo_mant_afiliados",AUDITORIAAFILIADO_TYPE,VALORDESCUENTOHIPOTECARIO,,
auditoriaAfiliadoType,"cttbafil_audi,cttbtabl_afil,fctbaudi_actu_afil,fctbaudi_movi,sfct_afiliado_auditor,sfct_motivo_mant_afiliados",AUDITORIAAFILIADO_TYPE,CODIGOCATEGORIA,,
auditoriaAfiliadoType,"cttbafil_audi,cttbtabl_afil,fctbaudi_actu_afil,fctbaudi_movi,sfct_afiliado_auditor,sfct_motivo_mant_afiliados",AUDITORIAAFILIADO_TYPE,CEDULACOORDINADOR,,
auditoriaAfiliadoType,"cttbafil_audi,cttbtabl_afil,fctbaudi_actu_afil,fctbaudi_movi,sfct_afiliado_auditor,sfct_motivo_mant_afiliados",AUDITORIAAFILIADO_TYPE,PORCENTAJECAM,,
auditoriaAfiliadoType,"cttbafil_audi,cttbtabl_afil,fctbaudi_actu_afil,fctbaudi_movi,sfct_afiliado_auditor,sfct_motivo_mant_afiliados",AUDITORIAAFILIADO_TYPE,PORCENTAJEFUNCIONAL,,
beneficiarioParticipeType,"sfct_beneficiario,sfct_beneficiario_retiro",BENEFICIARIOPARTICIPE_TYPE,APELLIDOSBENEFICIARIOS,,
beneficiarioParticipeType,"sfct_beneficiario,sfct_beneficiario_retiro",BENEFICIARIOPARTICIPE_TYPE,CODIGOBANCOPAGO,,
beneficiarioParticipeType,"sfct_beneficiario,sfct_beneficiario_retiro",BENEFICIARIOPARTICIPE_TYPE,CODIGOEMPRESA,,
beneficiarioParticipeType,"sfct_beneficiario,sfct_beneficiario_retiro",BENEFICIARIOPARTICIPE_TYPE,CODIGOUSUARIOINGRESOREGISTRO,,
beneficiarioParticipeType,"sfct_beneficiario,sfct_beneficiario_retiro",BENEFICIARIOPARTICIPE_TYPE,CODIGOUSUARIOMODIFICOREGISTRO,,
beneficiarioParticipeType,"sfct_beneficiario,sfct_beneficiario_retiro",BENEFICIARIOPARTICIPE_TYPE,ESTATUSDELBENEFICIARIO,,
beneficiarioParticipeType,"sfct_beneficiario,sfct_beneficiario_retiro",BENEFICIARIOPARTICIPE_TYPE,FECHACREACIONREGISTRO,,
beneficiarioParticipeType,"sfct_beneficiario,sfct_beneficiario_retiro",BENEFICIARIOPARTICIPE_TYPE,FECHAMODIFICACION,,
beneficiarioParticipeType,"sfct_beneficiario,sfct_beneficiario_retiro",BENEFICIARIOPARTICIPE_TYPE,NOMBRESBENEFICIARIO,,
beneficiarioParticipeType,"sfct_beneficiario,sfct_beneficiario_retiro",BENEFICIARIOPARTICIPE_TYPE,NUMEROCEDULA,,
beneficiarioParticipeType,"sfct_beneficiario,sfct_beneficiario_retiro",BENEFICIARIOPARTICIPE_TYPE,NUMEROCEDULABENEFICIARIO,,
beneficiarioParticipeType,"sfct_beneficiario,sfct_beneficiario_retiro",BENEFICIARIOPARTICIPE_TYPE,NUMEROCUENTA,,
beneficiarioParticipeType,"sfct_beneficiario,sfct_beneficiario_retiro",BENEFICIARIOPARTICIPE_TYPE,PORCENTAJEDISTRIBUCIONVALORES,,
beneficiarioParticipeType,"sfct_beneficiario,sfct_beneficiario_retiro",BENEFICIARIOPARTICIPE_TYPE,SECUENCIABENEFICIARIO,,
beneficiarioParticipeType,"sfct_beneficiario,sfct_beneficiario_retiro",BENEFICIARIOPARTICIPE_TYPE,TIPOCUENTAPAGO,,
beneficiarioParticipeType,"sfct_beneficiario,sfct_beneficiario_retiro",BENEFICIARIOPARTICIPE_TYPE,CODIGOBANCO,,
beneficiarioParticipeType,"sfct_beneficiario,sfct_beneficiario_retiro",BENEFICIARIOPARTICIPE_TYPE,CODIGOBANCODESEMBOLSO,,
beneficiarioParticipeType,"sfct_beneficiario,sfct_beneficiario_retiro",BENEFICIARIOPARTICIPE_TYPE,ESTADOREGISTRO,,
beneficiarioParticipeType,"sfct_beneficiario,sfct_beneficiario_retiro",BENEFICIARIOPARTICIPE_TYPE,FECHACREACION,,
beneficiarioParticipeType,"sfct_beneficiario,sfct_beneficiario_retiro",BENEFICIARIOPARTICIPE_TYPE,FECHADESEMBOLSOLIQUIDACION,,
beneficiarioParticipeType,"sfct_beneficiario,sfct_beneficiario_retiro",BENEFICIARIOPARTICIPE_TYPE,FECHAELIMINACION,,
beneficiarioParticipeType,"sfct_beneficiario,sfct_beneficiario_retiro",BENEFICIARIOPARTICIPE_TYPE,MONTOARECIBIR,,
beneficiarioParticipeType,"sfct_beneficiario,sfct_beneficiario_retiro",BENEFICIARIOPARTICIPE_TYPE,NOMBREBENEFICIARIO,,
beneficiarioParticipeType,"sfct_beneficiario,sfct_beneficiario_retiro",BENEFICIARIOPARTICIPE_TYPE,SECUENCIADESEMBOLSOPORLIQUIDACION,,
beneficiarioParticipeType,"sfct_beneficiario,sfct_beneficiario_retiro",BENEFICIARIOPARTICIPE_TYPE,SECUENCIARETIRO,,
beneficiarioParticipeType,"sfct_beneficiario,sfct_beneficiario_retiro",BENEFICIARIOPARTICIPE_TYPE,TIPOCUENTA,,
beneficiarioParticipeType,"sfct_beneficiario,sfct_beneficiario_retiro",BENEFICIARIOPARTICIPE_TYPE,TIPODESEMBOLSO,,
beneficiarioParticipeType,"sfct_beneficiario,sfct_beneficiario_retiro",BENEFICIARIOPARTICIPE_TYPE,USUARIOELIMINA,,
beneficiarioParticipeType,"sfct_beneficiario,sfct_beneficiario_retiro",BENEFICIARIOPARTICIPE_TYPE,USUARIOINGRESA,,
cuentaBancariaAfiliadoType,sfct_padbs,CUENTABANCARIAAFILIADO_TYPE,CEDULABENEFICIARIO,,
cuentaBancariaAfiliadoType,sfct_padbs,CUENTABANCARIAAFILIADO_TYPE,CODIGOEMPRESA,,
cuentaBancariaAfiliadoType,sfct_padbs,CUENTABANCARIAAFILIADO_TYPE,CUENTABANCARIA,,
cuentaBancariaAfiliadoType,sfct_padbs,CUENTABANCARIAAFILIADO_TYPE,CUENTABANCODESTINO,,
cuentaBancariaAfiliadoType,sfct_padbs,CUENTABANCARIAAFILIADO_TYPE,ESTADOREGISTRO,,
cuentaBancariaAfiliadoType,sfct_padbs,CUENTABANCARIAAFILIADO_TYPE,FECHACREACION,,
cuentaBancariaAfiliadoType,sfct_padbs,CUENTABANCARIAAFILIADO_TYPE,FECHAELIMINACION,,
cuentaBancariaAfiliadoType,sfct_padbs,CUENTABANCARIAAFILIADO_TYPE,MONTOMOVIMIENTO,,
cuentaBancariaAfiliadoType,sfct_padbs,CUENTABANCARIAAFILIADO_TYPE,NOMBREBENEFICIARIOPAGO,,
cuentaBancariaAfiliadoType,sfct_padbs,CUENTABANCARIAAFILIADO_TYPE,NUMEROCUENTA,,
cuentaBancariaAfiliadoType,sfct_padbs,CUENTABANCARIAAFILIADO_TYPE,SECUENCIALIQUIDACION,,
cuentaBancariaAfiliadoType,sfct_padbs,CUENTABANCARIAAFILIADO_TYPE,SECUENCIAPAGO,,
cuentaBancariaAfiliadoType,sfct_padbs,CUENTABANCARIAAFILIADO_TYPE,TIPOCUENTA,,
cuentaBancariaAfiliadoType,sfct_padbs,CUENTABANCARIAAFILIADO_TYPE,TIPOPAGO,,
cuentaBancariaAfiliadoType,sfct_padbs,CUENTABANCARIAAFILIADO_TYPE,USUARIOELIMINA,,
cuentaBancariaAfiliadoType,sfct_padbs,CUENTABANCARIAAFILIADO_TYPE,USUARIOINGRESA,,
cuentaBancariaAfiliadoType,sfct_padbs,CUENTABANCARIAAFILIADO_TYPE,CODIGOBANCO,,
distribucionAfiliadoType,cttbmatr_dist_afil,DISTRIBUCIONAFILIADO_TYPE,CIRCUITO,Circuito,
distribucionAfiliadoType,cttbmatr_dist_afil,DISTRIBUCIONAFILIADO_TYPE,CIUDAD,Ciudad,
distribucionAfiliadoType,cttbmatr_dist_afil,DISTRIBUCIONAFILIADO_TYPE,DISTRITO,Distrito,
distribucionAfiliadoType,cttbmatr_dist_afil,DISTRIBUCIONAFILIADO_TYPE,ESTADODISTRIBUCIONAFILIADO,Estado,
distribucionAfiliadoType,cttbmatr_dist_afil,DISTRIBUCIONAFILIADO_TYPE,MONTOCREDITOVIGENTE,,
distribucionAfiliadoType,cttbmatr_dist_afil,DISTRIBUCIONAFILIADO_TYPE,MONTOCUENTAUNICA,,
distribucionAfiliadoType,cttbmatr_dist_afil,DISTRIBUCIONAFILIADO_TYPE,NOMBREPROVINCIA,Provincia,
distribucionAfiliadoType,cttbmatr_dist_afil,DISTRIBUCIONAFILIADO_TYPE,NUMEROAFILIADO,NumeroAfiliado,
distribucionAfiliadoType,cttbmatr_dist_afil,DISTRIBUCIONAFILIADO_TYPE,NUMEROAFILIADOACTUALIZADO,NumeroAfiliadoActualizado,
distribucionAfiliadoType,cttbmatr_dist_afil,DISTRIBUCIONAFILIADO_TYPE,NUMEROCADB,NumeroCADB,
distribucionAfiliadoType,cttbmatr_dist_afil,DISTRIBUCIONAFILIADO_TYPE,NUMEROCAP,NumeroCAP,
distribucionAfiliadoType,cttbmatr_dist_afil,DISTRIBUCIONAFILIADO_TYPE,NUMEROCREDITOVIGENTE,NumeroCreditoVigente,
distribucionAfiliadoType,cttbmatr_dist_afil,DISTRIBUCIONAFILIADO_TYPE,NUMERODIRECTIVONACIONAL2008,NumeroDirectivoNacional2008,
distribucionAfiliadoType,cttbmatr_dist_afil,DISTRIBUCIONAFILIADO_TYPE,NUMERODIRECTIVONACIONAL2010,NumeroDirectivoNacional2010,
distribucionAfiliadoType,cttbmatr_dist_afil,DISTRIBUCIONAFILIADO_TYPE,NUMERODIRECTIVOPROVINCIAL2008,NumeroDirectivoProvincial2008,
distribucionAfiliadoType,cttbmatr_dist_afil,DISTRIBUCIONAFILIADO_TYPE,NUMERODIRECTIVOPROVINCIAL2010,NumeroDirectivoProvincial2010,
distribucionAfiliadoType,cttbmatr_dist_afil,DISTRIBUCIONAFILIADO_TYPE,NUMEROEJECUTIVOFINANCIERO,NumeroEjecutivoFinanciero,
distribucionAfiliadoType,cttbmatr_dist_afil,DISTRIBUCIONAFILIADO_TYPE,NUMEROINSTITUCIONES,NumeroInstituciones,
distribucionAfiliadoType,cttbmatr_dist_afil,DISTRIBUCIONAFILIADO_TYPE,NUMEROLEGADOCONVENCION2008,,
distribucionAfiliadoType,cttbmatr_dist_afil,DISTRIBUCIONAFILIADO_TYPE,NUMEROLEGADOCONVENCION2010,,
distribucionAfiliadoType,cttbmatr_dist_afil,DISTRIBUCIONAFILIADO_TYPE,NUMEROLIDEROPINION,,
distribucionAfiliadoType,cttbmatr_dist_afil,DISTRIBUCIONAFILIADO_TYPE,NUMEROPRESIDENTEEJECUTIVO2008,NumeroPresidenteEjecutivo2008,
distribucionAfiliadoType,cttbmatr_dist_afil,DISTRIBUCIONAFILIADO_TYPE,NUMEROPRESIDENTEEJECUTIVO2010,NumeroPresidenteEjecutivo2010,
distribucionAfiliadoType,cttbmatr_dist_afil,DISTRIBUCIONAFILIADO_TYPE,NUMEROPRESIDENTESPROVINCIALES2008,Provincia,
distribucionAfiliadoType,cttbmatr_dist_afil,DISTRIBUCIONAFILIADO_TYPE,NUMEROPRESIDENTESPROVINCIALES2010,Provincia,
distribucionAfiliadoType,cttbmatr_dist_afil,DISTRIBUCIONAFILIADO_TYPE,NUMEROSOLOCAM,,
distribucionAfiliadoType,cttbmatr_dist_afil,DISTRIBUCIONAFILIADO_TYPE,DESCRIPCIONPARROQUIA,Parroquia,
distribucionAfiliadoType,cttbmatr_dist_afil,DISTRIBUCIONAFILIADO_TYPE,TRABAJO,trabajo,
distribucionAfiliadoType,cttbmatr_dist_afil,DISTRIBUCIONAFILIADO_TYPE,ZONA,Zona,
documentacionAfiliadoType,"fctbafil_auto_docs,fctbafil_unif,fctbcart_rpag,fctbfcha_afil,fctbfcha_afil_dcto",DOCUMENTACIONAFILIADO_TYPE,CODIGOTIPOIDENTIFICACION,,
documentacionAfiliadoType,"fctbafil_auto_docs,fctbafil_unif,fctbcart_rpag,fctbfcha_afil,fctbfcha_afil_dcto",DOCUMENTACIONAFILIADO_TYPE,IDENTIFICACION,,
documentacionAfiliadoType,"fctbafil_auto_docs,fctbafil_unif,fctbcart_rpag,fctbfcha_afil,fctbfcha_afil_dcto",DOCUMENTACIONAFILIADO_TYPE,SECUENCIADOCUMENTO,,
documentacionAfiliadoType,"fctbafil_auto_docs,fctbafil_unif,fctbcart_rpag,fctbfcha_afil,fctbfcha_afil_dcto",DOCUMENTACIONAFILIADO_TYPE,CODIGODOCUMENTO,,
documentacionAfiliadoType,"fctbafil_auto_docs,fctbafil_unif,fctbcart_rpag,fctbfcha_afil,fctbfcha_afil_dcto",DOCUMENTACIONAFILIADO_TYPE,FECHAFIRMADOCUMENTO,,
documentacionAfiliadoType,"fctbafil_auto_docs,fctbafil_unif,fctbcart_rpag,fctbfcha_afil,fctbfcha_afil_dcto",DOCUMENTACIONAFILIADO_TYPE,CEDULAUNIFICADA,,
documentacionAfiliadoType,"fctbafil_auto_docs,fctbafil_unif,fctbcart_rpag,fctbfcha_afil,fctbfcha_afil_dcto",DOCUMENTACIONAFILIADO_TYPE,FECHAUNIFICACION,,
documentacionAfiliadoType,"fctbafil_auto_docs,fctbafil_unif,fctbcart_rpag,fctbfcha_afil,fctbfcha_afil_dcto",DOCUMENTACIONAFILIADO_TYPE,TIPOUNIFICACION,,
documentacionAfiliadoType,"fctbafil_auto_docs,fctbafil_unif,fctbcart_rpag,fctbfcha_afil,fctbfcha_afil_dcto",DOCUMENTACIONAFILIADO_TYPE,CODIGOINSTITUCION,,
documentacionAfiliadoType,"fctbafil_auto_docs,fctbafil_unif,fctbcart_rpag,fctbfcha_afil,fctbfcha_afil_dcto",DOCUMENTACIONAFILIADO_TYPE,FECHAFIRMACARTA,,
documentacionAfiliadoType,"fctbafil_auto_docs,fctbafil_unif,fctbcart_rpag,fctbfcha_afil,fctbfcha_afil_dcto",DOCUMENTACIONAFILIADO_TYPE,INDICADORDESCUENTOROL,,
documentacionAfiliadoType,"fctbafil_auto_docs,fctbafil_unif,fctbcart_rpag,fctbfcha_afil,fctbfcha_afil_dcto",DOCUMENTACIONAFILIADO_TYPE,MONTODESCUENTO,,
documentacionAfiliadoType,"fctbafil_auto_docs,fctbafil_unif,fctbcart_rpag,fctbfcha_afil,fctbfcha_afil_dcto",DOCUMENTACIONAFILIADO_TYPE,CODIGOTIPODOCUMENTO,,
documentacionAfiliadoType,"fctbafil_auto_docs,fctbafil_unif,fctbcart_rpag,fctbfcha_afil,fctbfcha_afil_dcto",DOCUMENTACIONAFILIADO_TYPE,FECHADOCUMENTO,,
documentacionAfiliadoType,"fctbafil_auto_docs,fctbafil_unif,fctbcart_rpag,fctbfcha_afil,fctbfcha_afil_dcto",DOCUMENTACIONAFILIADO_TYPE,ESTADO,,
documentacionAfiliadoType,"fctbafil_auto_docs,fctbafil_unif,fctbcart_rpag,fctbfcha_afil,fctbfcha_afil_dcto",DOCUMENTACIONAFILIADO_TYPE,FECHAINGRESO,,
documentacionAfiliadoType,"fctbafil_auto_docs,fctbafil_unif,fctbcart_rpag,fctbfcha_afil,fctbfcha_afil_dcto",DOCUMENTACIONAFILIADO_TYPE,INGRESOEGRESO,,
documentacionAfiliadoType,"fctbafil_auto_docs,fctbafil_unif,fctbcart_rpag,fctbfcha_afil,fctbfcha_afil_dcto",DOCUMENTACIONAFILIADO_TYPE,CODIGOTIPOINGRESOEGRESO,,
documentacionAfiliadoType,"fctbafil_auto_docs,fctbafil_unif,fctbcart_rpag,fctbfcha_afil,fctbfcha_afil_dcto",DOCUMENTACIONAFILIADO_TYPE,SECUENCIAINGRESOEGRESO,,
documentacionAfiliadoType,"fctbafil_auto_docs,fctbafil_unif,fctbcart_rpag,fctbfcha_afil,fctbfcha_afil_dcto",DOCUMENTACIONAFILIADO_TYPE,MONTOMENSUAL,,
documentacionAfiliadoType,"fctbafil_auto_docs,fctbafil_unif,fctbcart_rpag,fctbfcha_afil,fctbfcha_afil_dcto",DOCUMENTACIONAFILIADO_TYPE,FIJO,,
documentacionAfiliadoType,"fctbafil_auto_docs,fctbafil_unif,fctbcart_rpag,fctbfcha_afil,fctbfcha_afil_dcto",DOCUMENTACIONAFILIADO_TYPE,CODIGOEMPRESA,,
documentacionAfiliadoType,"fctbafil_auto_docs,fctbafil_unif,fctbcart_rpag,fctbfcha_afil,fctbfcha_afil_dcto",DOCUMENTACIONAFILIADO_TYPE,FECHAELIMINACION,,
documentacionAfiliadoType,"fctbafil_auto_docs,fctbafil_unif,fctbcart_rpag,fctbfcha_afil,fctbfcha_afil_dcto",DOCUMENTACIONAFILIADO_TYPE,VIAAUTORIZACIONTRATAMIENTODATOS,,
documentacionAfiliadoType,"fctbafil_auto_docs,fctbafil_unif,fctbcart_rpag,fctbfcha_afil,fctbfcha_afil_dcto",DOCUMENTACIONAFILIADO_TYPE,CODIGOUSUARIOCREA,,
documentacionAfiliadoType,"fctbafil_auto_docs,fctbafil_unif,fctbcart_rpag,fctbfcha_afil,fctbfcha_afil_dcto",DOCUMENTACIONAFILIADO_TYPE,USUARIOELIMINA,,
documentacionAfiliadoType,"fctbafil_auto_docs,fctbafil_unif,fctbcart_rpag,fctbfcha_afil,fctbfcha_afil_dcto",DOCUMENTACIONAFILIADO_TYPE,NUMEROCEDULARECIBECOREO,,
documentacionAfiliadoType,"fctbafil_auto_docs,fctbafil_unif,fctbcart_rpag,fctbfcha_afil,fctbfcha_afil_dcto",DOCUMENTACIONAFILIADO_TYPE,SECUENCIAREACTIVACIONPARTICIPE,,
